Poster_Id	ID	Text	Reply_Count	Date
YHNzK	460198209	 guess which country made that happen in various ways  guess which country invented anti white ideologies  guess which country forcibly integrated white people with niggers at gunpoint  guess which country destroyed both the old colonial states and the fascist states of yesteryear  guess which country invented dei practices and exports them financially through blackrock  guess which country has the highest number of jews in the world  guess which country had a plan to actively genocide germans after world war 2 directly made by jews in government  the morgenthau plani do nt have to guess  it was judea  	1.0	2024-02-28 16:59:29
2xekhPc0	460478461	 policies exist in a vaccumif it was just about legalising weed i would nt really give a shit if leftists won  but its bundled with ininfity immigration and anti white esg  dei  bridge 20 bs 	0.0	2024-03-02 10:48:17
gZWg50dt	460450433	people made a tracker which compiles list of games produced with  help  from jewish company called sweet baby  this company goal is to push anti white male propaganda  often called dei  in gamesbrainrot commies call anyone who joins this group racist  end of story  	0.0	2024-03-02 04:29:32
d4xF1X0l	460711166	some jewish people realized the end product of dei and anti white  bad for jewish peoplehe may have realized it too late though  	1.0	2024-03-04 15:55:49
u	460764939	faggots  all of you  he was an illegitimate president and a colossal dumper pumper who was addicted to crack and accelerated the surveillance state  forced the programs that morphed into the dei bullshit we ’re dealing with today  and was blatantly anti white  eurotrash who liked him do n’t matter for the same reason american opinions on european affairs do n’t matter  	0.0	2024-03-05 06:44:53
gGpXfQ9q	461068825	 you re literally being anti  white in defense of niggerswhere am i anti white  i am only anty gypsies like you  you think you are white  hahahaha  you are worse than a nigger  	0.0	2024-03-08 00:29:39
GpdPtrP	461061250	one of the things i enjoyed the most about the original gamergate was how many progtards and paid shills went mask  off  even here  the more they tried to control the narrative the clearer it became what they were doinghere ’s a tip  the only way a thread like this would annoy a cunt like you is because you ’re on the side  politically or culturally  of the dei dipshits busy trying to use gaming as a subversion and indoctrination tool  and so in here you come  spewing your ‘ election tourist ’ catchphrase like a good little leftist online footsoldier  determined to strike a blow against the big bully gamers who are victimising the poor little multimillion dollar companies by not buying their gameshow about this  how about if you do n’t like this discussion  you simply avoid it  the way more and more gamers are avoiding wokeshit made by anti white racists  	2.0	2024-03-07 22:17:23
4TVmGHdO	461836585	 dei fag shit is fucking everywhere  i have no idea how it spread so fastall leftists are drones and follow the same script  its a holy crusade against white peopleyou ca nt find a single leftist who is nt an anti white faggot cuck 	0.0	2024-03-15 08:01:26
	462095394	the election changes nothing  neither trump or biden give a shit about dei or anti white sentiment  	2.0	2024-03-17 17:36:14
ChAq1q5u	462058617	look  you goddamned kike niggers sold us out by the six bleedsindian depatriation of companies  outsourcing  cheap imports from communism  mexican hordes destroying safety net jobs  billions in israel aid  dei  which is anti white man genocide in each and every instance wherever found  god damn them and may they be eaten alive by wormsand to heell woth whatever mahhot god it is you have  may uour fag god be your preserver  	0.0	2024-03-17 10:57:04
	457689786	alex jones is a jew according to himself alex jones lying about the adl literally lying to his audience to protect jewish pedophiles realalexjones b3t1h johnrivers adl had nothing to do with hitler or his movement the adl came out of the leo frank trial in 1913 when jews tried to protect leo frank a child murdering child raping pedophile jewhitler was conscripted into the austro hungarian army in 1913 for wwi and had entered politics yet his movement did not exist in 1913 stop lying video alex jones promoting transgenderism to his conservative audience skitzorat link skitzorat reminder the whole tranny agenda is entirely jewish in origin and israel is making billions selling us the hormones used to mutilate the children being here video alex jones is an anti white lying jewish con man firebird2000jc link firebird2000jc alex jones lying about the adl even more pol	0.0	2024-02-05 15:45:00
G0NZ	457669307	western governments are explicitly anti white that s why he has to lie about being white because if he did dei programs would make it so that he never got hired	0.0	2024-02-05 12:03:56
1GrpLC2h	457721446	dei anti white male nothing more they tell you on their fucking website that they perfectly fine with you being genocided enjoy your cheap produce	0.0	2024-02-05 23:24:38
	457916362	inside job 美国 以色列 waco massacre 美国 以色列 dead american soldiers in iraq to make israel more secure 美国 以色列 lucky larry 美国 以色列 replacement agenda 美国 以色列 dead american soldiers in afghanistan to harvest poppy 美国 以色列 dei policy 美国 以色列 spreading homosexuality in foreign countries 美国 以色列 dei policy 美国 以色列 anti white racism 美国 以色列 patriot act 美国 以色列 judaism 美国 以色列 sackler family opioid 美国 以色列 cia selling drugs to americans scandal 美国 以色列 censorship of anti israeli voices on social media 美国 以色列 turning american kids into trannies 美国 以色列 edward snowden gary webb michael hastings seth rich julian assange 美国 以色列 estrogen in water 美国 以色列 npcs jewish ownership over media 美国 以色列 usury 美国 以色列 civilians fired from their jobs for criticism of israel unconstitutional political censorship on public town square google facebook instagram and 以色列 dead american soldiers in iran 2025 to make israel more secure 美国 以色列	0.0	2024-02-07 17:42:19
QWk25V21	457887540	blackrock itself is not so much the problem its the system that s the problem if blackrock disappeared tomorrow they would just replace it with something identical that has a different name the reason its bad is stock mutual fund brokerage but shareholders give up their representation to blackrock because lots of people purchase and keep funds through such brokerages they steal shareholder representation from the majority of shares owned by americans use this representation to vote at shareholder meetings and pressure companies into dei promotion of gay and anti white policies get money from central bank this should be highly illegal to reward companies promoting gay shit and deiit should be illegal for any brokerage to assume or take shareholder representation	0.0	2024-02-07 12:35:22
HDJsZ81g	457866162	aldi has been shown to be anti white dei esg chasers	0.0	2024-02-07 08:48:51
TofZTNM0	457989127	apple belongs to oligarchs and the oligarchs fund anti white political activism no bail release for niggers dei outsourcing defunding police blm etc any white man risking anything to protect apple is an idiot	1.0	2024-02-08 10:57:29
RQcb1D1n	457956121	the main way people escape the working class in the us is via university where they learn to betray the values their parents taught them and convene with liberal anti white is the trying to inject herself into the dei framework by claiming victim status because of her working class upbringing she does understand how absurd this is because the entire point of dei is to disenfranchise and dispossess white people on a racial basis so her complaint is that she should have been accepted as a fellow victim yet she felt like an outsider she s a fucking moron because she still does understand the fundamental purpose of the movement she s aligned herself with	2.0	2024-02-08 04:49:19
RBoL6aR5	458053272	that is hilarious and i want to like him especially since normies are waking up from his recent planned push against woke but at what back on adl calling everything a hate symbol for awhile change the name of esg scores change dei slightly to be less anti white and bitch about immigration and the invasion we are helpess against feel like we finally have the hero we need mason quote about supplying people like elon to keep the cattle complacent basically then all is well to the average retard and totally a country worth fighting for they can have this small win but they heard this sheep into the slaughter house with their short term ukrainian 3 week operation going on almost 2 years then israeli special 3 day operation going on 4 months now just like lock downs for 2 more is what they say but happening in front of our eyes with or without believing that warning you should still see it happening a slow process frog in boiling water situation	0.0	2024-02-08 22:31:34
	458158296	inside job 美国 以色列 waco massacre 美国 以色列 dead american soldiers in iraq to make israel more secure 美国 以色列 judaism 美国 以色列 lucky larry 美国 以色列 replacement agenda 美国 以色列 dead american soldiers in afghanistan to harvest poppy 美国 以色列 dei policy 美国 以色列 spreading homosexuality in foreign countries 美国 以色列 dei policy 美国 以色列 anti white racism 美国 以色列 patriot act 美国 以色列 sackler family opioid 美国 以色列 cia selling drugs to americans scandal 美国 以色列 censorship of anti israeli voices on social media 美国 以色列 turning american kids into trannies 美国 以色列 edward snowden gary webb michael hastings seth rich julian assange 美国 以色列 estrogen in water 美国 以色列 npcs 美国 以色列 jewish ownership over media 美国 以色列 usury 美国 以色列 civilians fired from their jobs for criticism of israel 美国 以色列 unconstitutional political censorship on public town square google facebook instagram and 以色列 dead american soldiers in iran 2025 to make israel more secure 美国 以色列	2.0	2024-02-09 21:33:51
	458350417	we need to elevate people to replace foreign dei pushers in admin and fire and or deport the hostile student and faculty after sterilizing them or something these foreign subversives quite literally think its funny to destroy our nation from inside out and most of the anti white and anti american measures are coming straight from our universities and compromised federal government workforce diversity if 70 of our higher education faculty and admin are still white americans it wo nt last long if they keep trying to play global university degree mill plantations instead of being american institutions first and foremost	2.0	2024-02-11 18:06:40
VOe1P9Oc	458648278	we live in the product of the united nations report on replacement migration issued march 17 2000 a racist plan to replace whites with non whites through illegal immigration to irreversibly warp americas demographics voting citizens and national identity to keep power in the hands of a godless regime day to day we fight in our workplaces and schools to stop racist anti white schemes and racist programs like dei and crt as the peoples representative i will keep fighting it is never racist to assess statistical trends and causes of why whites have declined to 12 of the worlds population and fell from 90 to 60 of the population in the last 60 years	0.0	2024-02-14 13:49:51
dNDWzYvG	458616964	god is truly the creator of all humans and all races our true value is rooted in the price jesus paid on the cross when he died for our sins the undying love i have for every human of every race flows from boundless love for every human of every is sinful hating others because of race is sinful and there is an intentional effort to divide and damage our families and communities to make us offended distracted and disoriented we live in the product of the united nations report on replacement migration issued march 17 2000 a racist plan to replace whites with non whites through illegal immigration to irreversibly warp demographics voting citizens and national identity to keep power in the hands of a godless regime day to day we fight in our workplaces and schools to stop racist anti white schemes and racist programs like dei and crt as the representative i will keep is never racist to assess statistical trends and causes of why whites have declined to 12 of the population and fell from 90 to 60 of the population in the last 60 years it was racist if other representatives to draft and vote for 2023 budget which allocated specific money to only be granted to non white business owners nonetheless all bigoted individuals who supported this budget should be free to speak without being politically punished by our elected one should be hated because of their ancestry or skin color that has remained and will always remain a true belief of mine painting me as something i am not a bigot will notwork americans want solutions not these played out politically correct games	1.0	2024-02-14 08:07:52
	459011850	things can change but its obvious trump serves zog same as biden he s getting the nod because jews are scared about israel and want maximum white cannon fodder jews are rolling back dei leftist ideologues in the military the tranny agenda and generally shifting right there s no other excuse for this other than preparation for war if jews had no external enemies they d just quadruple down on anti white policy and the great replacement if whites do infact win the war for israel that s the reward that will await us	1.0	2024-02-17 18:59:13
210HBOJ3	459052031	dude she works for deiop is fucking the fuck should we care that some far left anti white loser is in tons of debt	0.0	2024-02-18 06:11:07
dbfBa7z	459026089	inside job 美国 以色列 waco massacre 美国 以色列 dead american soldiers in iraq to make israel more secure 美国 以色列 lucky larry 美国 以色列 replacement agenda 美国 以色列 dead american soldiers in afghanistan to harvest poppy 美国 以色列 dei policy 美国 以色列 spreading homosexuality in foreign countries 美国 以色列 dei policy 美国 以色列 anti white racism 美国 以色列 patriot act 美国 以色列 judaism 美国 以色列 sackler family opioid 美国 以色列 cia selling drugs to americans scandal 美国 以色列 censorship of anti israeli voices on social media 美国 以色列 turning american kids into trannies 美国 以色列 edward snowden gary webb michael hastings seth rich julian assange 美国 以色列 estrogen in water 美国 以色列 npcs 美国 以色列jewish ownership over media 美国 以色列 usury 美国 以色列 civilians fired from their jobs for criticism of israel 美国 以色列 unconstitutional political censorship on public town square google facebook instagram and 以色列 dead american soldiers in iran soon to make israel more secure 美国 以色列	1.0	2024-02-17 22:24:43
dHWMrJWe	459219125	you d get 500k immigrants and maybe expulsions with biden you d get 8 million illegals crt dei anti white discrimination gulags for white men etc not standing up against this really is super cool wignat i bet you impress lots of kids on your playground	2.0	2024-02-19 17:17:43
	459338685	jews are nuking amalek ie what remains of white christian civilization boeing has been utterly transformed in the race to the bottom of profit max equation importation of jeet program managers and dei as a driver for management bonuses besides boeing going full retard we have to be concerned with maintenance activities sliding towards disasters if guys are not fairly compensate and are forced to operate with at will employment where faggot kikes can clear out workers at any time for any reason white guys are going to find something else to do as it is maintenance work can be grug work and unlike other jobs a real mistake can mean the deaths of many people given all these factors my fear is that poor maintenance along with anti white policies regarding pilots production and atc can be the cause of an accident	1.0	2024-02-20 19:17:37
