Poster_Id	ID	Text	Reply_Count	Date
5Ku7XlWo	415959706	not figuring out how the proletariat could run the placeinstead they got commissars  apparatchiks  nomenklatura  and brezhnevism all playing into a slow and steady decay that suddenly got much faster near the endluckily for us in the west we did nt let anything like that happen  now please excuse me as i head to my mandatory dei training session provided by a consultant whose firm partners with government to advise on such matters  	0.0	2023-02-12 18:20:57
PTvPPmxt	416144713	you can literally detail a train by just scattering rocks on the lineits funny how the media has programmed people in the west to believe the russians are so incompetent  yet somehow  hacked  or  influenced  our electionsthis is why we will lose the war  you can thank cnn  fox  biden  clinton  pelosi  schumer  	1.0	2023-02-14 04:28:43
jfYy9OVG	417057338	 haha these servants of globohomo are n’t the exact same specific people who passed last year ’s vaxpass shit and who fund crt in schools  but they still support the regime that pushes vaxpass shit and crt and mass migration  but you should totally support us anywaythis is precisely why we hate you  we tell you that you shit the bed with us  and rather than apologizing and explaining the steps you ’ll take to fix it  you attempt a gay confusion spell  allow me to help you  tell us precisely what will improve in the west if you “ win  ” how is it in our interest to help you  	1.0	2023-02-21 07:00:42
	417058939	 no they are the same  because i said soplease go back to 2ch where you pedos can shill in peace away from normal westernerseven if the current political establishment in the west is shitty you wont be changing it if russia takes over your country and then lets the same thing happendo you really think russia would just suddenly turn everything trad  who do you think is pouring migrants into poland from the belarus borderrussian shills control both the far left and far right and they are destabilizing your country and the best tactic you can think of to relate is  just let them kill usim not even fighting for nato  but i also like how my taxes are being used to humiliate the very country that spread marxism in the west for the last 80 years and tried to destroy us from withinfuck russian globalhomoism  fuck jewtin and every shill who supports him should be jailed for treason  	1.0	2023-02-21 07:17:25
ZMDbFjQx	417057582	nope  that ’s on america  and much of it is a result of russian psyops since the end of ww2  russia and more recently china have been infiltrating educational institutions as well as online media to create the insanity you see today  i ’d much prefer to fix the west than bend over for a mad dictator who wants nothing more than a legacy of violence towards his western enemies 	1.0	2023-02-21 07:03:31
ZMDbFjQx	417059082	yes russia has been successfully destabilising the west for many decades  this is all freely available information  even on wikipedia  and what makes you think that the kremlin would treat its subjects with any more dignity had it reached the same technological advancement as the west  it ’s abundantly clear that putin does not give a flying fuck about his people and no war will change that 	3.0	2023-02-21 07:19:03
jfYy9OVG	417059382	even if you are correct  in fact let ’s assume you are correct  it was still our politicians who took the harmful acts against us and who must take the blameso under your scenario  you demonstrate that all of the leaders of the west are enemy actors anyway  the best thing to do therefore  is allow enemies to bleed each other until they are critically weakened and can do us no more harm  look at us  nigger  we ’re fdr now  	1.0	2023-02-21 07:22:22
ZMDbFjQx	417059846	because i have far more hope for the west than i do for any autocracy  the political landscape has changed dramatically the past decade in both us and europe and people are growing intolerant 	2.0	2023-02-21 07:27:34
	417474888	 russia has new plan to just chill out and shell anyone dumb enough to send shit into a meat grinder while the west continues to destroy itself with green politics and dei initiatives 	0.0	2023-02-24 10:35:45
hO3jgSlk	417616474	it wo n’t  china will take most of the west coast and impose a  100 trillion yuan war debt on the usa  the country will become completely ungoverned in most regions 	0.0	2023-02-25 12:28:53
pY5bhLs	417706277	please do steal it  its exactly what s most annoying about boomers  some young disillusioned white man is the problem they re focusing on  imagine if they showed half that fervor against mass immigration   free trade   gender dog shit  dei  and so on  unfortunately the problem solutions there are racist and sexist so the only safe group left to attack are white men  also the boomers over emphasize  hard work   the west was built by high iq children of an originally military nobility whose inherited wealth and genetics allowed them to pursure their passions  that led to art  philosophy  architecture  fucking the entire modern world  now everyone is forced by economic pressure into whatever makes the most money  imagine a world where high iq white men were nt forced into being economic mercenaries but could sit around and invent again  everything we have and work for was built by white dudes sitting around their entire lives  this is an objective fact  	0.0	2023-02-26 06:38:47
MamazG	417992710	i posted numerous times  everyone there is going to die  it is quite horrific  but there are no genius generals nowadays  no nimitz  no rommel  no lee  no macarthurxi is no genius  putin either  zelensky is a fundraising and twerking genius  a fool even more useless at warclausewitz said to focus on the center of force or gravity  schwerpunktputin is making two main mistakesbut first he acted forrectly according to kenpo  he struct firstzelensky made an early mistake  he allied with distant states  he would have gotten help regardless   the correct move was to coerce north korea into alliance with ukraine  if rumors are true  ukraine has the suitcase nuke necessary to extract obedienceputin mistake 1  wrong center of gravity  the center is not kiev  the center is unequivocally the roadways and bridges admitting supplies into ukraineputin mistake 2  encircling is the wrong device  he should have pressed a  shaped flank through the south of bakhmut  bakhmut could be safely ignored  as long as roadways stayed in disrepair  because it is defensive in designa separate mistake is the failure to deploy gas  especially along roadways  absolutely an insane act of cowardice  its shameful   i categorize this mistake separately  because others may reject prohibited weaponsthe level of stuoid in wasting tine on soledar astounds  cockwit move  unbelievableregardless  the slow grind will continue and since the west has no geniuses ukraine inegitably will fall  i have zero reservations  prepare your mind for it  dei means dummiesemulating intelligence  	1.0	2023-02-28 12:42:35
	419883385	so  white privilege   dismantle whiteness  etc was coined by a black marxist who went to the ccp in the 50 s to strategize with china how to take down the west  i can prove all of it  	0.0	2023-03-16 03:55:36
	419883634	this is the black marxist that coined  whiteness  and pushed the idea of  white privilege   he then went to the cpp and presented a strategy on taking down the west  primarily  americachina began to enact the  dismantle whiteness  theory in chinese schools  over the decades that exact ideology was brought to america  you even have schools with signs that parrot  dismantle whiteness   	0.0	2023-03-16 03:59:34
C2C0u	420415226	ie  all corporations that exist in the west are ran and owned by dozen of people  there s no competition  its a monopoly  	0.0	2023-03-20 13:00:00
	420410109	when dei eventually brings down the west  people will treat it as some sort of black swan event when the outcome was obvious to anyone paying attention  	0.0	2023-03-20 12:09:15
QbaNkAL3	420929079	so i was listening to mel k her thesis is this dei stuff is coming from susan rice  and being exported to the loyal satraps  the plan is to have diversity troons in every single government department  throughout the west  and they will be in charge  we will all be reporting to these headcases  and have to pretend to take them seriously  this makes me welcome death desu  that or the parallel economy torba talks about  	0.0	2023-03-24 16:23:41
2bvHmuCe	420903598	that s effectively what s going on  wealth has been collectivized through the state  so that a centralized core of people artificially own everything  the middle  class was intentionally dismantled so they then can not oppose this new permanent oligarchic class  they didnt do this through overt military means but by economic means  basically taxing the middle  class through mass  immigration  everyone who comes here goes on welfare  and you pay for it  and inflation  the money to pay for aforementioned welfare is printed  and you pay for it   until the middle  class does not exist because their wealth was systematically stripped from them  even the wars being waged in your name is an economic attack on the middle  class  since the debt is financed through money printing and further inflation  your jobs are offshored or taken away by h1bs  and dei will ensure you are not allowed to advance up the economic ladder  you  and any children you might have  are being put into a box you can never escape fromthe end  goal is a permanent underclass of totally impoverished uneducated morons who can never oppose the ruling elite  and the west will function as  republics  in name only  elections will still be held but rigged to give the thin veneer of legitimacy  and detractors will be met with state surveillance and violence  the primary means of coercion will also be economic  you will be rendered an effective serf and told repeatedly just how easily you can be replaced at your job and starved if you oppose the system  your living conditions will also be reduced to total crime and squalor  which you are also not permitted to oppose  and will be met with state violence if you try  then you will be both permanently impoverished and permanently victimized  so that your immediate concerns will be survival rather than any lofty goals about overthrowing the system  	1.0	2023-03-24 12:17:19
3TKPJpUn	420872944	 call everybody who doesnt want their wages sunk astronomically low because of immigration a racist  call everybody who rejects dei a racist  go out of your way to threaten everybody you deem racist with losing their jobs and careers  talk about reparations and  fair housing  for  disenfranchised groups   celebrate politicians who obliterate the middle class  protect teacher s unions so more white children can be taught to hate themselves  turn countless sons and daughters into eunuchs thus giving people less family to rely on  wtf why do you care about wokeness you evil capitalistbecause you caused this shit  if you care about the west and it s workers  you have to care about white people  	1.0	2023-03-24 07:13:31
0lLYhB8p	421320632	because despite all the memes about corruption russia is still a high iq collectivist society and they can get shit done when the right people are put in place with the right incentives  meanwhile  the west is navel gazing its way into irrelevance in the cult of dei and esg  	2.0	2023-03-27 22:33:09
0lLYhB8p	421322827	no idea what youre talking about fritz  go to russia and see for yourself  everything works there  i was just in moscow a few years ago  youre going to have to let go of the memes that russia only did x because  we helped   this inferiority complex is seriously blinding you and the west for over a hundred hears now  ridiculous  everything the west does  russia can do too and that s all in spite of the unique challenges only russia has faced in war and instability from itnow show me german space station  	4.0	2023-03-27 22:58:57
GsQQHXm6	421326525	thousands were posting it on vk  fagot  everyone know russia is fucked  millions are leaving your shithole  not just because they do n’t want to be conscripted into dying for putin ’s war  but because they know there ’s no future  you ’re literally typing on a western computer  on an internet created and made by the west  on a western basketweaving bord  russia has fuck all  you ’ll be slaves to china in 5 years  	4.0	2023-03-27 23:45:56
7wFVWrEU	421323040	historically this is truethe russian elite were always looking towards europebut this time they re heading back to russia as the msm has programmed people to hate them  they thought they would be accepted in the west with open arms  theyre not  there is a  brain repatriation  happening this timei know this is hard for you as a german  but avoid  associative thinking   applying old narratives to modern circumstances  which may be different  will leave you bewildered as to why the past is nt repeating itself as you thoughtfor the first time in russian history  they are actually getting their elites back  not losing them  they can easily fill the holes left by foreign specialists  which is happening right now in real life  as op rightfully points outsimilar thing in china 	1.0	2023-03-27 23:02:02
zgOddZ7x	421329380	you do realize america would ’ ve been fucked if germany ended up taking russia and then turning all of those combined weapons against the west  right  plus geographically speaking the us had no horse in that race  ww2 was supposed to be a strictly european affair  	2.0	2023-03-28 00:26:47
wkDn3ygG	421334303	 you do realize america would ’ ve been fucked if germany ended up taking russia and then turning all of those combined weapons against the west  rightamerica would nt be ruled by jews if that happened 	0.0	2023-03-28 01:44:19
wlQ9kKZe	421331977	 you re making it sound like they just landed on marsand you niggers said russia would collapse in two weeks over a year ago  the fact of the matter is that detaching from the west has been a good thing for russia  sure  maybe its only hamburgers and soda  and a myriad of other things  but its creating jobs in russia and its keeping money in russia  	2.0	2023-03-28 01:07:18
l924vTLf	421889007	 the mad doctrine still holds up     as long as everyone believes that the bombs will get to their destination and go off when they do  lets game this out shall wesuppose that the west keeps provoking russia and russia decides to conduct some nuclear tests  they set off a few megatonners underground  everyone verifies it via seismics  shakes their fingers at russia  then people ask why does nt america do it too  do nt the weapons workat this point what would be your confidence level that a random weapon pulled from inventory would work first time  you re a smart guy so you know about fogbank  you know about the fact that we ca nt smelt plutonium  you know about the dei trannies and the chinese spies invading everythingso what s the chance that a test as i described fails  	2.0	2023-04-01 04:33:39
HObzoztm	421869209	the rest of the world is seeing it in real time and either stupidly following in its footsteps or rapidly retreating from this death cult  like ideologies  literally only the west is experiencing this nonsense  	2.0	2023-03-31 23:33:26
67UX4CKH	422047120	for a matter of fact  merely 13  18  of the people in the west produce actual value  which includes the associated logistics  statistically  up to 20  of a businesses employees are productive only  the rest achieves just as much as they are being paid or less  this means that 26  38  of the population in the west creates the value to feed the whole population these days  this is not caused by capitalism  but social programs for healthcare  retirement and so on  and most of that benefits the older population  which are the boomers  these boomers did not only accumulate a shitload of debt and refused to invest in their childrens and communities prosperity  but keep on voting for policies that benefits them at the expanse of the working class and young people by cutting into the budget of education and alike while enforcing restrictions on social services that the younger people and workers do n’t meet  	1.0	2023-04-02 11:57:28
4cw3	423017608	dei  esg  jew bribes of printed money to destroy the west 	0.0	2023-04-10 10:23:22
mXa7KG3c	423199911	because they are the most polarizing contrast to usas clown world dei decline and remind everyone in the west what was lost  that s why kikes are so desperate to flood it with immigrants asap 	0.0	2023-04-11 20:03:12
aStU	423358705	50  tax  the government doing everything to kill small business  your success is already determined by your connections in government and where and who you ’re born into  so nobody bothers anymore because it ’s pointless  even the ‘ inspirational ’ youtubers were picked at a young age because of the above  hyperinflation and tax means work is pointless anyway for basically slightly better foodmost people are sick or dying because of the vaccine  the ons tweeted excess deaths are 209   which means 30  if you exclude the pandemic years  which means 60  100  if you consider that everything the government said is a lie and doctors and the government are more motivated than anything else in history to cover it up because they ’ll be skinned if they do n’t  most people not have a degenerative brain disorderimmigration has destroyed wage  dei has destroyed the joy or work and meritocracy  nobody wants to work their ass off for less than what ’s handed to boat peoplethe people in charge of the west have been caught on film doing devil worship  caught on camera sniffing kids or worse  huntermiserable weather  mrna good  no community  everything illegalit feels shit and hopeless because it ’s shit  and hopeless  	3.0	2023-04-13 03:15:40
KzJXoiQa	423547305	international finance capitalism creates a superstructure of internationalism  multiculturalism  diversity and anti  racism  they do this to justify the following substructure1 export the entire western manufacturing base to the developing world to benefit from dirt cheap labour and weaker currencies  continue to sell at inflated prices to western proles for obscene profits2 import millions of third world immigrants to lower wages in the west and to disrupt prole solidarity via inevitable racial  ethnic  religious tensions ie divide and conquer3 shill lgbt  blm and dei constantly to virtue signal to the  left  and avoid critique on the above two pointsthe so called left  including self proclaimed marxists  seem entirely in support of all of this  in any case theyre much more keen to smear western proles as racist and transphobic than they are to call out woke finance capitaltldr  youre a traitor to your nation and class  fuck you  	0.0	2023-04-14 14:39:31
t4TQdNAf	424588213	christianity dominated the west  if it is truly a jewish subversion why it is still alive  why they need to create another subversive sect if the former alredy won  atheists and neopagans are apes  in fact is more problably that all this modern sects who call themselves religion or spirituality are kike dei  	0.0	2023-04-23 12:30:49
Z9oxWRAV	425738659	to see the total failure of the western financial  economic system we only need to look at brics in comparisonthis of course is anathema to most westerners who think their system is absolutely perfect and the  3rd world  are just  shitholes  that ca nt do anything right  while of course  ignoring the enormous economic growth of aforementioned  shitholes  over the past 20 yearswhat brics have been doing is investing into actual production of goods  money is nt printed to inflate bank stocks and forget everything else  its being used to build cities  factories  infrastructure projects like roads  railways  ports  power plants  mines  and not just in the brics nations but between brics nations  this is fundamentally strengthening the ties between these countries  reducing their dependence on western goods  which is already nearly non  existent   keeps their own populations well  employed  increases their production of physical goods and raw materials  and this naturally reduces inflation   and just in general strengthening their own people and their own industrial basethe west in contrast has been funneling infinite money into the hands of connected elites and financial systems  corruption and pro  monopoly regulation has driven the price of even small infrastructure projects to ridiculous extremes  making it impossible to actually see a reasonable roi from anything  so naturally  no projects are undertaken   there s no factories being built  instead they are off  shored   there s few mines being expanded  even the environmentalist movement tries to ensure the west ca nt even drill for oil in their own territories without problems  the us government even directly interferes in corporate and business decisions not unlike communistic regimes in order to enforce dei requirements and to punish companies that do nt toe the party line  a good example of this being qwest and more recently tesla  spacex  facebook and probably soon twitter   	1.0	2023-05-03 15:52:45
	425738532	 latest west point graduating classmore like last west point graduating class  i do nt think the west survives another 2 generations max 	0.0	2023-05-03 15:51:32
2uhxPW8R	426161112	jews want to dei japan before the west collapses or else it will be obvious why japan is the one recovering the fastest 	0.0	2023-05-07 05:20:48
KAAb7rhw	426423346	mass immigration is happening all over the west  the us is just ahead of us in the multicultural melting pot utopia  	0.0	2023-05-09 09:21:24
bCXbNY32	426406739	christians always understood slavery to be evil  it simply tolerated it and often did not even do sosublimis deus  english  the sublime god1  erroneously cited as sublimus dei and occasionally as sic dilexit2   is a bull promulgated by pope paul iii on june 2  1537  which forbids the enslavement of the indigenous peoples of the americas  called  indians of the west and the south   and all other people who could be discovered later3  it states that the indians are fully rational human beings who have rights to freedom and private property  even if they are heathen4  another related document is the ecclesiastical letter pastorale officium  issued may 29  1537  and usually seen as a companion document to sublimis deus5  	3.0	2023-05-09 06:28:16
BkXWOaXz	427493243	 in order to spite the religious elite in russia and the middle eastthe elite in russia and the middle east are not religious  there s hardly a more corrupt institution than the modern orthodox church and all the arab princes are paying whores to shit on them in orgies in dubai  the  religious elite  in russia allow their women to be sent to the middle east and israel as whores  russian orphanages are trafficking hotspots for pederasts  but you are correct it s very similar to the fag bankers of the west today who fund perverted gay art  	0.0	2023-05-18 13:50:36
	429235314	the east is a meritocracy where only the best of the best get to produce content  the west cares more about dei and esg scores than the quality of their product  see redfall and the gollum game for recent examples  	0.0	2023-06-02 18:34:00
f1ZL1dSH	429287303	lets just say i barely recognize my own home state anymore  this country is rapidly changing  and is becoming some kind of abomination  white western people  especially north americans  are a thoroughly conquered and pacified people  they re the only people i can reliably observe in this world who both celebrates and champions their demographic and cultural decline as a good thing  you re witnessing the fall of rome 20  america and the west are being devoured from within by self  hate  self  hate often fostered by deviant foreigners our previous generations foolishly welcomed among us  dei and diversity is just a veiled shakedown of white ethnic peoples in our own countries  and white ethnic peoples  thanks to decades of relentless brainwashing and jewish subversion  are now a people who are afraid to be a people  	2.0	2023-06-03 08:07:45
icfDsruV	429389359	 public will not have a positive reaction to thisnormies in corpos swallow it whole  those who dont like it almost all stay silent  because of a potential backlash  social ostracism  it shouldnt be this way  but here we are  i guess our eternal national insecurity and the desire to  keep up with the west  plays a role  so maybe you are safer  	1.0	2023-06-04 06:48:52
NIHbpLKY	429389665	 normies in corpos swallow it wholeno  it s just a funny performance for the public   and the desire to  keep up with the west  plays a rolewere much more pro  western than you areyoure describing an imaginary drama  it s going to be a big topic  it s going to be talked about and discussed  it s going to stir up bad passions  but without any real impact on czech or polish society  	1.0	2023-06-04 06:52:30
dd	429485122	they have an esg rating exemption  and have full budgetary support from the west anyway  	0.0	2023-06-05 03:58:32
OEDZymjK	430205692	theyre grabbing talent from taiwan  paying them  and re  creating all the necessary technologyit is absolutely delusional that any westerner believes china cant figure out modern semiconductorswhen is it going to clue in for you dumbfucks that western leadership completely fucked the entire west and every single advantage has been undermined and eviscerated in only 30 years of overtly corrupt jewish criminal oligarchs and criminal mafioso intelligence agencieswe offshored all our manufacturing  imported millions of slave laborers and pursued dei bullshit to push our bedrock of the economy  white people  into poverty  destroyed any possible future for everyone under the age of 60  annihilated birth rates  and we get fewer rights and freedoms on top of it all  russia  china  iran  the middle east  india  south east asia  everyone is rocketing forward because they arent run by greedy scheming idiots and their slackjawed gullible lackeysif you think   any day now well show those chinks whose bossyou are the fucking problem in our society  youre one of the biggest reasons we are sitting in this position right now  because youre too fucking gullible  stupid  and short sighted  to see the enormous damage that was done to our society by western media  leadership  organizations  intelligence agencies  and governments  it s not china that s the problem  it s the entire upper crust of the west that s got their collective heads up each others  fucking assholes taking deep whiffs of each others  delusional propaganda takes and listening and believing in the dumbest shit imaginable while actively pursuing measures to gain themselves billions at the cost of tanking the entire nation and losing trillions long termif it werent for the base of support that the scum at the top have because of unthinking npc s amongst the bottom  we wouldnt be in the current shitshow we are today  	9.0	2023-06-10 20:32:38
fVAFfndb	430180613	i am not denying that jewish people occupy influential positions in the west and routinely use their positions to effect change  but its naive to imagine secret meetings and a coordinated effort to decimate british culture 	3.0	2023-06-10 15:58:41
Xed	430471348	 should we hire more programmerscapcom just hired more dei cunt to make their game less fun and westernizer faggot to make sure jap culture does nt offend fatties in the west 	0.0	2023-06-13 00:03:52
0bvlPvX7	430649728	yes  i have noticed that the engineering pipeline or what i call the  engineering pyramid of trust  is breaking down  so much dei hiring standards in the west are creating a downstream problem in the rest of the world where they can not trust the top of the pyramid to provide quality results anymore  when that trust mechanism breaks down it s going to have a cascading ripple effect  which is already happening  youll see it most iwth infrastructure breaking down  train crashes  accidents in industrial zones  planes crashing more frequently  this has already been measured to be true despite massive advances in auto  pilot  the autopilot is making the pilots themsevles dumber and also allowing dei hires to slip in without proper qualswait until the whole world realizes the us military cant function like they did in iraq or afghanistan and their operational tempo is already fucked  thats  the real pivot moment 	1.0	2023-06-14 10:42:04
pnzabCwA	431056760	it s not like your kind ever built anything  your  people  sucked the life out of the society that wypipo built  zimbabwe  haiti  or any other african colony are perfect examples of what your people can achieve when not propped up by dei  even if you manage to destroy the west youll have a worse standard of living than you do now you stupid fuck  	0.0	2023-06-17 22:08:27
	431235370	japanese people are nt white  so they re allowed to be however they wantthe diversity  equity  inclusion  dei  cult in the west is very strangeandrew tate said that he does nt respect christianity because its too tolerant  and  i see where he s coming fromif christians were more like muslims  the dei cult would have been snuffed out the moment they tried to promote female promiscuity or lgbtq  	1.0	2023-06-19 11:43:47
kRznbxt3	431478449	 when i was little i dreamed of writing for marvel and dc  now it disgusts me to imagine something i created in those worldsi grew up playing halo ce and learned to mod and code hoping to one day work for bungie and make something awesome  that company and everything they do utterly disgusts me now  the entire industry is repulsive  my plan now is to contribute as little as possible to society while saving enough to get a small slice of my own in the county and hopefully get a women  kids  anyone who ’s paying attention is already chilling on the lifeboatsi’m the last white man that this research firm hired since the boomer manager retired  every single person after me has been a literal african immigrant or a childless white women for the last 3 years  if this is happening in bumfuck i ca n’t even imagine how bad it is for big city labs or school research departments  my coworker who applied for a promotion was just turned down for a barely literate nigerian woman and quit because of it  the productivity has gotten so low that i can do nothing all day and seen as a hard worker  we ’ ve hit critical mass of women and diversity that has totally ceased technological progress in the west  we are literally going to end up like humanity in 40k with technology that nobody really understands or can recreate anymore  	1.0	2023-06-21 09:33:10
6otHTA9l	433524163	only way ukraine has a modicum of hope is nato boots on the ground  and even then i do n’t think they can win  the west is so fucked up with sjw  dei and troon shit we are not prepared and neither are the troops  vietnam had over 170000 conscientious objectors  imagine these limp  no dicks  	1.0	2023-07-06 11:55:54
Ur	434328486	  intense structural racismfalse  opposite is truewidespread discriminationfalsedenial of basic servicesfalseartificial ceiling in workspacefalse  yet despite all of this  indians in the west havemuch higher levels of education than lazy nativesno  we ve seen how you issue those  they are worthlessoccupy high positions despite discriminationdei retardstable and functional families  with high rates of marriage and practically 0 divorce caseskek no  abusive pedo creepschildren who continue to follow traditional and wholesome culture instead of clapping to drag showsalso not true pajeets are the gayest faggot i ve ever met 	0.0	2023-07-13 07:03:04
bWroMG4	434644872	hopefully esg and dei are collapsing in the us  so you might be fortunate enough to avoid it  the key lesson from the west is to keep your women in check  	0.0	2023-07-16 00:51:43
	434903321	 graduate with engineering degree in shithole canadathis happened to pretty much anyone in the west getting some generic tech degree or certs during the last decade and a half  while you were going to school  everything started getting outsourced to india  the middle east  or proto  deid to the point where the average dude going to school isnt vibrant enough for stats  so by the time you finish  there are either zero jobs that want you  zero jobs period  or a handful that you and 200  other people are applying for because shit s leavingin the 3 years my ccna was valid  i got zero replies from  big tech  companies  endless testing and interviews for computer janitor bullshit for cities  schools that went nowhere because of said200  applicants  and 100  ghosting from standard retail positions to this day  not even mcdonald s wants to hire me  i didnt even bother renewing it or the other specialty certs i picked up  and being in california means youre legally getting spanish  checked at some point during the hiring process if they havent already punched you into accurintthe only reason i keep passive  aggressively applying to wageslave places that clearly want nothing to do with me to begin with is to keep my parents off my back  and even that barely works because theyre boomers who insist my problem is that im only applying online  the only apps they accept   and not going directly to a cashier with my resume and firm handshake  even staffing agencies  the absolute bottom of the barrel  are disappearing here  and the one i tried that s apparently  good  flat  out told me that there s zero work for overqualified computer touchers who cant speak spanish  there arent any fucking excess jobs anymore  there never was   worker shortage  meant  disposable worker that speaks spanish and makes hr numbers go up shortage  	0.0	2023-07-18 07:48:22
pk8I	435290862	your mutts will never be accepted by the hordes and will most likely be bullied into suicidei agree that wokeness is the cancer that s ruining the west but at least we still have some semblance of freedom here  do nt trade individualism and self  expression for security  	4.0	2023-07-21 14:32:12
