Poster_Id	ID	Text	Reply_Count	Date
4	413736318	which in itself is inherently illegal  can the government make a contract set aside that says no niggers  no  the fact that they even tried to do this to whites  rather than just increase the overall pool  means it ’s designed to oppress and be a burden for white people  it ’s essentially an act of war against whites by a greedy  twisted jewish occupied government  	0.0	2023-01-26 12:30:05
5d2FV75	413733547	 dude who mentioned multiple times that whites are a global minority  it was awesome  we are nt alonethis is actually a new woke talkingpoint  white people are a minority  they should nt get what they want  remember whatever destroys western civilization is what is true  there is not other consistency other than that  	0.0	2023-01-26 12:04:06
9O5A6Swq	413710184	diversity equity and inclusion  fuck white people basically  hope the company i work for does the same thing 	0.0	2023-01-26 08:16:35
C2AudoOA	414713137	 the whole point of the slogan is to imply anti  racism and white guilt are the same thingwhen a white person is “ anti  racist  ” they ’re ridden with guilt and self  hatred   right wingers want to dismiss any discussion of systemic racism by dumbing to down to “ we no like wypeepo ” so they do n’t have to engage with itthe only “ systemic racism ” that exists is against white people  as anti  white policies are enshrined in law  pop  culture  and institutional practices  affirmative action  dei initiatives  media for “ ” ” modern audiences  ” ” ” etc  	0.0	2023-02-03 09:20:55
utO3EUDq	414678191	 100000 videos of blacks absolutely destroying white people for no apparent reason0  zero  in reverseusa needs more racial sensitivity training  dei and affirmative action  only way to fix this  it all starts at home  blm 	0.0	2023-02-03 02:10:31
WyXdv6F5	415214387	northern italians are germanic  the lombards are literally non  italians living in italy  the southern ones are arabized white people  so perhaps the north african admixture makes them short  i have family from lombardi and torella dei lombardi  which is in avellino  but is just a town filled with lombards  i m 198 cm tall  but that s probably due to being mixed with irish  scottish  french  and ashkenazi jewish  	1.0	2023-02-07 03:41:47
Y9M0inTC	415691063	free white people should have guns as the founders intended 	2.0	2023-02-10 17:43:32
brAuWcE9	415938478	 anti  racism  is just a tired social media trend from a couple years ago  nobody cares about it anymore  that s how the left operates  they get hysterical and screech about a topic for a while  then forget it ever happenedstates are finally cutting dei shit from universities and corporations are firing dei people they hired during the floyd riots  occasionally  we might actually see white people in commercials again  things are slowly returning to normal  though we have a couple more years to go  interest rates going up is helping  companies are cutting the bullshit and focusing on actually making money for the first time in like 2 decades  all that unprofitable meme shit in the tech industry is going down now that the free money has dried up  ngos and intel agencies are getting bitchslapped in congress and twitter is in elon s hands  the govt gets embarassed daily from china and balloons to egg pricesglobohomo isnt defeated  but it s reeling and disorganizedthe right is the exact opposite of the left  we dont chimp out but we focus on shit for the long haul  concealed carry started in the 80s and now we have constitutional carry in half the country  states are switching to flat taxes  and 10 are on their way to 0 income tax  in addition to the 9 that already dont have an income tax   	0.0	2023-02-12 15:20:14
rfZnAydm	416485340	that sounds very reasonable  communism is no one having property rights or private ownership  these conjobs try to convince people that anything that benefits white people is communism and should never be accepted despite literally agreeing with those things 	1.0	2023-02-16 18:17:52
y301ST0Z	416634205	dei programs tend to get cut during a recession  no extra money to spend for angry black women to demand money and tell white people to feel bad  even in the turbo  liberal areas which love that stuff  	1.0	2023-02-17 22:49:18
D0ygNOLq	417363445	 where are you seeing things goingnowhere for whitey  just dying in skidrow chasing whatever dopamine he can snort while niggers in suits laugh at him coming home from their dei jobs  leaving the beggar with nothing  not even qualifying for the dole because his doctor says he can work a task job  aka in the white people zoo exhibit getting pelted and poked by chink tourists   maybe hell get a moldy loaf of bread that the shitskins and old chinese ladies did nt want after he gets booted to the end of the progressive stack food lines  yes this happens all the time  they line up in their  1000 jackets for free shit   maybe the chinese fifth column will take pity on him and keep him around to work 16 hour days in the cancer factory for a bowl of rice  maybe we will just devolve into the cattle we are and we will finally get our birthrates above 135 tfr as they farm us like the free range retards we are  watchv  pfogy5kcfcu  t vancouverite 	1.0	2023-02-23 14:19:26
	417310270	they discovered white people s greatest terror  being called  racist  and theyve been able to leverage it again  like the 1960 s  like the 1990 s  to grab resources  affirmative action is a jobs program for already wealthy minorities  who want more money and status  theyre terrified that the moneytrain will stop because race has never meant less  so theyre turning up the volume beyond all reason  	1.0	2023-02-23 05:54:52
A1zH	417610445	 its totally natural an based on merit   every college has hundreds of dei employees doing nothing but shitting on white people all day 	0.0	2023-02-25 11:32:30
8vVJc	417609638	 once trust collapses in the institutions then the institutions collapse  we do nt believe the media now for the same reason  soon the fbi will try to present evidence in court but be laughed out as not being credibleeveryone other than white people benefits from the political and cultural arrangements of the new america  whites are too individualistic  narcissistic  and divided to set aside their differences and cooperate to further their interests  the institutions wo nt collapse  they will just be corrupt and horribly run  were heading for something resembling the developing world but with nukes and a heavily armed populace that hates each other  	0.0	2023-02-25 11:24:57
tjCTnyMa	417773467	they hate it because it is a repudiation of white guilt  and white guilt is what makes modern day race relations what they are  if white people stopped feeling guilty for things that happened decades to centuries ago  or even millennia ago in some cases  all of the special set asides  dei  black history month  mlk day  on and on it goes  all of that would go away  	1.0	2023-02-26 17:44:17
y6o0LpzB	417821121	therefoee white people ca nt be racisr  biden juat appointed a dei tsar  and the us military is antiwhite dei  	1.0	2023-02-27 04:28:56
rSoCiaRn	417822122	who cares what they think  racism is jew speak insist niggers simply hate white people do nt use the r word  	1.0	2023-02-27 04:42:50
MnGe0KI8	418127113	i have been around blacks for decades  they have always hated white people  there is no alpha white male amongst blacks  the closest thing are wiggers who are race traitors anyways  	1.0	2023-03-01 14:17:37
GjGMnMII	418646484	 whites hold significant social  economic  and political powerwhere   refusing to rent or sellillegal  also why is this evil  are people not entitled to associate with who they want  this is just demanding that white people live next to niggers  why are you mandating this and how is that not an evil and oppressive act   job opportunitieswhites are discriminated in hiring practices with affirmative action and dei policies  racist languagethis is hardly crippling racial oppression  words and text dont physically limit your ability to act in the physical world  also  it is often illegal or consequential for whites to say anything racist because they will lose everything  meanwhile antiwhite racial language and attacks are promoted and encouraged   belittling or denying experiencesmore complaining about people speaking words and having opinion  again  the reverse is true against whites  they are constantly mocked and belittled whenever they have the audacity to even say anything is antiwhite   using privilege to maintain racial hierarchieswhere does this happen  give me an example  this is also considered extremely illegal and evil in this country and any racial policy that favors whites will give you hate crime charges and violate the 1964 civil rights act   racism exists in institutions where policies  laws  and practiceswhere  what policies  what institutions  what practices  please name specific examples and specific laws where explicit pro  white and antipoc  policies are allowed  again  this is extremely illegal in this nation   privilegedoes this include jews  what about jewish privilege  by all metrics and definitions of white privilege  jews embody  they run all the major institutions  from finance to media  they even make up almost the entirety of biden s cabinet  who is holding them accountable for their privilege and racism against whites  	0.0	2023-03-05 19:41:06
EPRttQdc	418942579	 literally every corporation and the white house itself pushing dei programs  diversity equity and inclusionthis isnt really as big of a deal as white people are saying it is   cenk needs to be deported  	1.0	2023-03-08 09:59:03
AHcI8Pjt	419814912	dei more like  white people should die  joe  probably 	0.0	2023-03-15 13:30:04
ER08Yl0u	419879218	 its why no matter how hard parents fight  they can not understand why their local schools will not side with them  its cause the schools took the money and have to comply with what they signed with the federal government  parents are nt fighting hard at all  fighting hard starts with taking your kids out of school and homeschooling them  school budgets are computed per student  if enough fucking white people would pull their kids the schools would collapseotherwise you re probably right  the hour is late and the communists are taking control of america  at this point ww3 might be a blessing as it might cause our gov to collapse  	1.0	2023-03-16 02:46:55
	419886232	 look in the right direction   what does that mean  you re going to sprinkle some breadcrumbs that lead to inaction and the dreaded downfall scenario you re pulling out of your ass  we white people conquered the planet again and again while being the minority  we innovate  invent  organize and kill everything in our way  a few hook noses that jerk off with monopoly money and their nigger hordes will not be our end  your weak attempt at demoralization is laughable  adjust your yamulke  i can see your bald spot  	1.0	2023-03-16 04:39:17
bE1ahuIY	419999079	and i agree that all future pro  white movements need to be positive  that is what i am aiming for with my tiktok  social media proposal  the systematic undermining of leftist arguments by relativizing white atrocities by comparing them to non  white atrocities  by pointing out what non  whites have done  you are automatically digging out the foundation of the anti  white marxist oppressor mythsecondarily  we target the youth with pro  white  pro  european content  people dont think in words  people think in symbols and ideas  people crave power and security  by showcasing the power and beauty of white civilization  you are automatically pulling in young whites  why do you think the swastika and the words adolf hitler are banned on most social media  because a symbol can convey the wisdom of a thousand wordsby portraying white brotherhood trough our common  quasi  mytic indo  european identity  and conveying it through symbols and emotive expression  we can empower whites to stand up  it starts small  start by capitalizing  white   start by using words like white american  european american  white community  they want to say no such thing exists  by saying those words  you are conjuring it back from the metaphorical shadow realm  every revolution is a revolution of symbols  dont fall into rationalism because the will to survive cant be explained rationally  we will win by uniting all the white people of the world  	2.0	2023-03-17 01:32:22
WYZcP4ne	420189728	excellent pointmy work dei meeting will be fun calling out white people claiming to be jews  	0.0	2023-03-18 14:54:48
9h4h3swY	420534681	of all the things in the world that never happened  this one never happened the most14  of our applicants are black  but only 8  get hiredis she suggesting that they hire 100  of niggers whomst apply  no due diligence at allwhat percentage of white people who apply get hired  is it more than 60   do they hire more than 60  of the whites who apply for positionsand at what point is it the companys fault that niggers ca nt hack it   dei does good things  it is not the evil thing they say it ishitler did some good things  stalin did some good things  fuck  i think even mao did a few good things  	1.0	2023-03-21 12:14:45
	420717524	 collectivize their resources  indians who live here exploit indians as free labour who do nt have canadian citizenships  see blueberry pickers   hired and move up companies because of dei over qualified white people  ruining the trucking industry  constant political scandals involving east indians  extremely nepotistic  free khalsa credit loans  free gibs and loans for new arrivalsyeah all the europeans did was fight the natives over this country and build the entire society and nation from the ground up  white people are so entitledxdtee hee 	0.0	2023-03-22 22:28:27
3TKPJpUn	420872944	 call everybody who doesnt want their wages sunk astronomically low because of immigration a racist  call everybody who rejects dei a racist  go out of your way to threaten everybody you deem racist with losing their jobs and careers  talk about reparations and  fair housing  for  disenfranchised groups   celebrate politicians who obliterate the middle class  protect teacher s unions so more white children can be taught to hate themselves  turn countless sons and daughters into eunuchs thus giving people less family to rely on  wtf why do you care about wokeness you evil capitalistbecause you caused this shit  if you care about the west and it s workers  you have to care about white people  	1.0	2023-03-24 07:13:31
	421556397	this cancer will collapse our entire country in a generation  nothing will get done  all activity will devolve into a series of mandatory dei meetings and presentations until the power goes out forever  there will be one final meeting about how white people did cut the power to sabotage their important  work   of which  there will be  much more to be done   	0.0	2023-03-29 16:40:30
osKJM4mp	421710174	you are literally saying that  government is here to protect you and help youwe know that in 99  of the cases  the government fucks over the common man and takes away his rightsif you are white  you dont see biden installing a diversity equity and inclusion  dei  expert in all levels of the federal government as a way of getting rid of white people and giving your job to a black lesbianthe free market says that the best candidate gets the jobthe biden market says no whites need applyis this what you want   	1.0	2023-03-30 18:56:41
wJBjXbft	422280270	talk about how diversity means more niggers and less white people  advocate for the destruction of the white race by racemixing and population replacement  discuss how total diversity can only be achieved once the white race is permanently eradicated  accelerate  	0.0	2023-04-04 09:22:22
PMefk4GM	422435619	the irritating thing is how they feel entitled to living around white people and the more prosperous and peaceful communities they tend to create  it s like  how dare you white folx want to be around your own  you will let us live amongst you and you will worship and celebrate our existence  you will feel guilty and you will allow us to teach your children to hate themselves  black lives matter n sheeeit  gnomesayinit s just so god damned fucking tiresome  it used to be a facebook boomer tier meme about how diversity was  chasing down the last white person   they werent kidding  now weve got our government going into full  blown dei religion mode  where dei is america s new mandated religion  i genuinely want to leave this country  it s just takers and givers here  while it s a cultural wasteland of anti  white eugenics  china can have hollyjew and our nigger rape music empire for all i care  	1.0	2023-04-05 12:34:39
MBosLaIW	422913748	 shows that there s a good argument for black people to not be allowed to integrate in white people societiesi think it shows that black people will always been severely underrepresented in the professional class  which seems fine  i think people overestimate how intelligent 100 iq is vs 85  both are born to flip burgers  but by the time we get to the 2nd sd  the professional class   whites will be overrepresented by 5x  assuming its just whites and blacks   of course  dei threatens civilization itself by ignoring these realities so in that case  i can see an argument for physically removing leftists  	3.0	2023-04-09 12:34:15
MBosLaIW	422914237	true  but i do nt think white people are particularly sane  pragmatic   were really idealistic  so if there s a way to incorporate blacks i think white people will not rest until its implemented  so from my pov  what s important is to find an implementation that is nt retarded  like dei  	0.0	2023-04-09 12:40:07
MBosLaIW	422916097	 i would contest that violent crime is too rare as that you could ignore 3x  ing the chance of it happening in certain societiestrue  were stuck threading the needle between knowing that we will  and need to  disproportionately lock up blacks for a long time and knowing that blanket discrimination ca nt be justified solely by the existence of this disparity  because of the rarity of violent crime  but i posted this because i usually see that exact argument  that we can and should discriminate against all blacks because of the disparity is this tiny subset of blacks  the average white person can sense that it is unjust to do that  and white people love justice  its a non  starter and it also plays right into the hands of left progressives who claim racists are irrational haters  	0.0	2023-04-09 13:00:51
	425094117	im indian  and i agree 100   we indians lack innovation on the scale of white people  very few indians actually can innovate and build  new  stuffexamples  founders of apache kafka  instacart  and hotmailcomvery  very few indiansbut have you considered that in our homeland  people have had no bandwidth for building and researching innovative stuff  due to discomfort because of the overpopulation  the intense heat  the scarcity of food and water  and foreign invasions  local fights  unlike a place like germany  you have a cool climate  you have privacy in your house  you can work privately in comfort in your shed or barn on some tools or chemicals  etc  to create or research something  	2.0	2023-04-27 23:58:59
5hs	425176599	 hate white people  blacklist people like me from the industry  dei making it impossible to get a job  anal about weed because of foeign and corporate propaganda from 100 years agonoooooo we ca nt find anyone  just ask  retards  stop isolating people and making them hate this country  be the bigger person and admit you were wrong and went too far  	0.0	2023-04-28 17:11:45
	425264745	yeah  the problem is the esg people not bud  i mean you could make the case that bud should stand up to it but its a zero  sum game regardless  once you got with the esg people you lose  if esg did nt exist non of this would be an issue  bus would keep making normal commercials with mostly white people  maybe a few black people because its america but it would just be normal  what happened to spuds mckenzie and shit  do that  that s the way out of it for the time being  	0.0	2023-04-29 12:56:55
xB938ZpA	425792883	 white men are feeling left out of deii bet they do nt  dei is essentially shoving niggers and fags into white peoples spaces so if anything white people would want to be left out of that shit and be left alone in peacewhite people do nt need that corny dei shit  that s for people who ca nt create thingsi assume white people would be fine not being pressed into forcing dei into their stuff and not having other white cucks screeching about countries  towns  hobbies  games  movies  shows being too white  	0.0	2023-05-04 05:00:09
8jO7oEgO	426423306	 this is known because economics hasnt changed for the past 2000 years  reducing the purchasing power of the middle class is deliberate policy enacted by the governmentit s part of the wealth redistribution plan by the globalists and bolsheviks who are now entrenched in this country  they see the american middle class as a white entity  an abomination  and they want to bulldoze it down and redistribute its wealth  they think all white people have undeserved wealth and privilegethey say this shit all the time out in the open   white privilege is bad   but it s like people arent listening  bolsheviks are among us  and the new religion theyre pushing is dei   how dare white western people own anything how dare they  	0.0	2023-05-09 09:20:55
eH9LSczc	426822790	this is the approach that i ve taken  and it seems to have worked for me too  i ve literally never told my company what race i am  ever  despite clearly just being a white guy  the way that the forms are always worded  they do nt judge your race and record that  they only ever record what you voluntarily tell them  if you never tell them  they do nt have anything to put down  obviously this is nt a shield against those that just plain white people  but it does allow you to avoid at least some of the more institutional and official gears of dei  	1.0	2023-05-12 15:52:48
ueRPIfFe	427117254	 traditional deithat shit is just a few years old  what a surprise it did nt work  nothing has worked to turn niggers into human beings for the last 70 years that we ve been tryingbut yet alchemists continued trying to turn lead into gold  so i guess the new racial alchemists will keep trying to turn leaden niggers into golden white people  	0.0	2023-05-15 07:25:22
hrPwyW8n	427513981	do nt forget america has a shitload of mexicans and niggers already getting free healthcare and as you will know they re genetically inferior to white people 	0.0	2023-05-18 17:39:31
	427760845	it s not mental illness  it s an op by jews to push the narrative that jews are losing power  there are outright lies in this thread such as  jews do nt control right wing institutions   the goal is to make people think that no further action is required  people can just sit back and do nothing while jews are just victims of their own successin 2022  6 million shitskins crossed our southern border  that s equivalent to the entire state of wisconsin composed entirely of shitskins settling here  the great replacement hasnt stopped  jewish power hasnt been stopped and it s still an existential threat to white people  	0.0	2023-05-20 20:11:55
FCJiBOcY	428416247	every corporation has a dei staff now  whether its one person or a team  its mandatory in this timeline  their entire job is to invent problems that do nt exist and make white people scared  ashamed  and compliant  note  i m not saying cos should nt attend to mental health  real cases of discrimination  etc  they should  but the dei initiative is different  its clear this memo came from the dei folks at target  	0.0	2023-05-26 10:09:45
uvU9pRl7	428913869	for being anti  white  for adopting dei iniatives  for putting into action pactices  policies that will negatively effect white people  	1.0	2023-05-30 20:06:56
piZxqA4R	428913940	what practices and policies did they put into effect that will negatively effect white people   nb4 you change the subject 	0.0	2023-05-30 20:07:49
Sdb7REY9	428942743	jews  its not like white people are in charge of hollywood  its lazy jews popping out sequels and remakes because they were hired for being jewish  not for being talented  creative  or smartthe death of meritocracy has made everything awful  we spend an enormous amount of money on healthcare but when was the last time we cured a disease like polio  all healthcare does is treat symptoms with pills  that s itsame with everything else  more people than ever went to college and now we have dei shit everywhere making things worse instead of flying cars or sailing the cosmos or any level of improvement in the average humans lifeits crazy that we as humanity have already peaked and its all downhill from here  	1.0	2023-05-31 03:56:16
vVpEVOL6	429485446	let me tell you about my remote nonprofit dei job  we recently had a work retreat   all rich white women are married to rich jews  rich white lady  cfo  said she doesnt feel safe around white people  runs away from me and the hispanic for safety   rich white lady says in front of black people   expecting bipoc to know grammar is racist    ceo is poolady  randomly tells me her husband is german  all presentations have spelling errors  everyone is gay from the nyc office  most staff cant speak or write in englishhonestly  best job ever  i work 3 hours a week  it s crazy  i work for the enemy  	3.0	2023-06-05 04:04:37
OEDZymjK	430205692	theyre grabbing talent from taiwan  paying them  and re  creating all the necessary technologyit is absolutely delusional that any westerner believes china cant figure out modern semiconductorswhen is it going to clue in for you dumbfucks that western leadership completely fucked the entire west and every single advantage has been undermined and eviscerated in only 30 years of overtly corrupt jewish criminal oligarchs and criminal mafioso intelligence agencieswe offshored all our manufacturing  imported millions of slave laborers and pursued dei bullshit to push our bedrock of the economy  white people  into poverty  destroyed any possible future for everyone under the age of 60  annihilated birth rates  and we get fewer rights and freedoms on top of it all  russia  china  iran  the middle east  india  south east asia  everyone is rocketing forward because they arent run by greedy scheming idiots and their slackjawed gullible lackeysif you think   any day now well show those chinks whose bossyou are the fucking problem in our society  youre one of the biggest reasons we are sitting in this position right now  because youre too fucking gullible  stupid  and short sighted  to see the enormous damage that was done to our society by western media  leadership  organizations  intelligence agencies  and governments  it s not china that s the problem  it s the entire upper crust of the west that s got their collective heads up each others  fucking assholes taking deep whiffs of each others  delusional propaganda takes and listening and believing in the dumbest shit imaginable while actively pursuing measures to gain themselves billions at the cost of tanking the entire nation and losing trillions long termif it werent for the base of support that the scum at the top have because of unthinking npc s amongst the bottom  we wouldnt be in the current shitshow we are today  	9.0	2023-06-10 20:32:38
Flhl6d4H	430133559	i do nt know man  humanity has never been in such a situation so its impossible to tellim just trying to form local communities of redpilled white people and hoping all this crap collapses under its own weight so we can rebuild it properly without the jew parasites at the top  	1.0	2023-06-10 08:50:05
OZyjcqCI	430258746	to add to thispresent day whites  particularly american boomers  are raised to believe that if white people value themselves  their history  identity  etc   then they are white supremacists and nazis like their parents fought against  anything that promotes growth or positivity for whites  or even just fosters a collective identity in whites  such as shared history  has a negative connotation attached to it  anything that negatively affects whites  such as passive  aggressive and two  faced dei  or the removal or rewriting of white history  or declining birth  rates  has a positive connotation attached to itwhite people are not allowed to value themselves  their history  or even see themselves as a people anymore  white badwhite badthats what america is all about now  and i say fuck this country and let it rot and burn  i hope it does  it deserves to collapse and the people in this country deserve hard times  its not the country my forefathers bled and sweat for  its been usurped  	1.0	2023-06-11 08:45:08
LMg50Fo	430510959	no  millennials are a dud of a generation  do nt let the threads shitting on boomers here dissuade you lol  the millennials might not have started the rot  just like genx did nt  but all of our generations are complicit now in this  to put it in simple terms  boomers were groomed to become the pied pipers  the early tachers  professors  activists  etc  i remember my boomers teachers in grade school teaching us all that america was a melting pot  and how wonderful black history month is  etc   how white people need to let others have room for success  and how women need a greater role in society  etc  i was born in 1985 fyi  so i m as millennial as it gets  but the point is  the rot was already planted in the minds of millennials as early as elementary school  and its not going away any time soon  i look at who most of the teachers are now  the ones pushing crt  dei  trans and lgbtq shit in schools are  they re millennials  millennial men are so weak and pathetic  they re just beta and omega faggots who play vidya and get excited about the next super mario bros  or sonic the hedgehog movie  as if they re perpetually stuck in their childhood  you know how people always assume that as people age  they become more conservative and rational  the opposite is happening with millennials  they just double down on their liberal and globohomo beliefspoint is  there s not going to be some  here comes the cavalry to save the dayboomer western movie style ending to this  there s not going to be a generation who comes and saves the day  this ride is going to have to derail before it gets better  this boat ca nt be saved by rocking it a little  it needs to be capsized  buckle up  	4.0	2023-06-13 08:32:59
8PnHJUH0	430506448	left out  jehovah is a baby dick mutilating jewish demon who exhalts the disgusting jews while convincing white people to be pacifist weaklings that stand by and wait two more weeks for jesus to come back while their entire race is genocided by jews 	2.0	2023-06-13 07:49:21
XVAHfdKu	430903015	dei is federal racism against white people 	0.0	2023-06-16 13:35:16
CyWNofHL	431475089	they hired a dei executive  which means a whole dei department under the executive   and discussion of that reminded everyone how during the blm riots the ultracuck ceo said white people should wash blacks feet  	1.0	2023-06-21 08:59:53
ecyfvQvi	432042801	uh  were not  were attacking it  in case you havent figured it out yet  new america hates  whiteness  and sees it as a villain  according to new america  the sooner white people are gone  the better  more diverse  and more equal everything will become  that s why everything that is white in identity  be it people  places  history  etc   has negative connotations attached to them  while everything non  white is hailed as progressive with positive connotations  our governments  institutions  and elitist class hates us white people  they cant wait for us to become an irrelevant demographic minority so they can further abuse us and extract our  racist  wealth  in the meantime  they gaslight us with how wonderful dei is and how if youre white and against it  then youre a racist nazifuck this anti  white country  its government  and a growing number of its people  america is a corpse of a nation while its own people are brainwashed to celebrate and facilitate their own demographic and cultural decline as a good thing  	0.0	2023-06-24 22:43:46
OkdfgoBn	432687729	a few points of orderit wasnt just harvard doing this shit  fucking shitty ass schools were doing this tooif you actually read the opinion you would have seen there is still actually a way you can claim  muh racism  in the essay part but you have to work for it and it cant be a anvil on the scalethe more intelligent of your kind like the clarence thomas of the world will still get in to harvard  you are just seething that the typical 5th grade reading level nigger who cant even do long division in their head wont be able too anymore  and good  those niggers couldnt keep up  there isnt enough dei jobs to give those useless thugs  it s not like you cant still succeed  if you really want to be a lawyer but dont have the grades or whatever  you can do what im doing  i am a law readerlegal apprentice  for a firm in virginia  but you niggers dont want to have to work hard  you just want a free ride and to call white people racist while smoking dope all day  i suggest you pull your pants up and get a job  	1.0	2023-06-29 23:28:25
	432688047	 your kindbecause black people are nt human and a different species  rightand white people are the superior species  rightwhites are the ubermensch  if you will  rightfuck you racistopinion discarded  	1.0	2023-06-29 23:33:51
LN	432985020	an anglo liberal woman told me she does nt feel safe around white people and then proceeded to run away from white people at a staff retreat  these are the women who run dei  	0.0	2023-07-02 06:16:49
KbJW90iL	433578572	today those businessmen just sit in the office and complain about how white men are evil and promote the newest dei initiativethe only businessmen left are old white guys and the hired only pocs to make sure that no young white people could compete  	1.0	2023-07-06 21:42:30
kQ	434302046	 eat our poison   or the chinese will winhow about  nostop trying to poison the weststop trying to kill all white people  	0.0	2023-07-13 00:20:09
oUrJqBa9	435288019	in the article it said that companies that hired diversity people only did it for a show and they never really changed their hiring practices for normal workers  are crt and dei psyops to make right leaning white people who are insecure about the changing society demoralized  i think it is  	2.0	2023-07-21 14:01:41
	435543900	white people win again  	0.0	2023-07-23 19:52:28
	436358952	you said all that was needed to save the white race is to have kids  your own words have done more to harm white people than the jew naming on the show you deridedfor the love of all that is good  please get your head out of your ass and work more diligently as we ca nt bear incompetence on top of the assault by the non  whiteslets see some real solutions  not for you to convince or educate me  but to convince and educate the masses  	1.0	2023-07-30 20:01:59
efyjJ2I2	436359765	uneducated white people is why were in this messyou still havent provided anything of substance  no better or replacement avenues for dispersing knowledge of the jews  no alternate personalities or sources of information that are easily digestible for zoomers and normies  no plan or guidance to be followed to turn things aroundyouve only tried to tear down  to what end  to  save  us from watching or supporting someone who  regardless of how poorly  is actually spreading info about jewish tricks   you kikesproject harder 	1.0	2023-07-30 20:13:03
lWCyPgDC	436699465	 we know and admit that niggers and shitskins smell dishusting  but your racist for noticing ithow do the nogs and street shitters not get offended by these articlesor shit like dei   you can get any job you like as long as white people are denied it  if it was based on merit and talent then you all would nt have a chance  whitey would get the job 9999  of the timeliterally everything they do to help foreigners tells them that whites are superior 	0.0	2023-08-02 19:30:43
